no,IP address,CVE ID,vulnerability title,vulnerability description,cvss score,cvss severity,solution,reference
1163,10.10.10.37,CVE-2015-0123,CVE-2015-0123,"Cross-site scripting (XSS) vulnerability in IBM Rational Team Concert 2.x and 3.x before 3.0.1.6 iFix 5, 4.x before 4.0.7 iFix3, and 5.x before 5.0.2 allows remote authenticated users to inject arb...",N/A,N/A,Update to latest version,http://www-01.ibm.com/support/docview.wss?uid=swg21698253
1164,10.20.10.2,CVE-2024-49327,WordPress Woostagram Connect plugin <= 1.0.2 - Arbitrary File Upload vulnerability,Unrestricted Upload of File with Dangerous Type vulnerability in Asep Bagja Priandana Woostagram Connect allows Upload a Web Shell to a Web Server.This issue affects Woostagram Connect: from n/a th...,10,CRITICAL,Update to latest version,https://patchstack.com/database/vulnerability/woostagram-connect/wordpress-woostagram-connect-plugin-1-0-2-arbitrary-file-upload-vulnerability?_s_id=cve
1165,10.20.10.178,CVE-2022-36971,CVE-2022-36971,"This vulnerability allows remote attackers to execute arbitrary code on affected installations of Ivanti Avalanche 6.3.2.3490. Although authentication is required to exploit this vulnerability, the...",N/A,N/A,Update to latest version,https://www.zerodayinitiative.com/advisories/ZDI-22-776/
1166,172.16.41.80,CVE-2024-9443,Basticom Framework <= 1.5.0 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File Upload,"The Basticom Framework plugin for WordPress is vulnerable to Stored Cross-Site Scripting via SVG File uploads in all versions up to, and including, 1.5.0 due to insufficient input sanitization and ...",6.4,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/3dd3dc4b-e936-46a4-8d65-5f4bf05b2374?source=cve
1167,10.20.10.139,CVE-2022-31198,GovernorVotesQuorumFraction updates to quorum may affect past defeated proposals in @openzeppelin/contracts,"OpenZeppelin Contracts is a library for secure smart contract development. This issue concerns instances of Governor that use the module `GovernorVotesQuorumFraction`, a mechanism that determines q...",7.5,HIGH,Update to latest version,https://github.com/OpenZeppelin/openzeppelin-contracts/security/advisories/GHSA-xrc4-737v-9q75
1168,10.10.10.215,CVE-2009-5037,CVE-2009-5037,"Cisco Adaptive Security Appliances (ASA) 5500 series devices with software before 8.2(3) allow remote attackers to cause a denial of service (ASDM syslog outage) via a long URL, aka Bug IDs CSCsm11...",N/A,N/A,Update to latest version,https://exchange.xforce.ibmcloud.com/vulnerabilities/64732
1169,172.16.41.209,CVE-2025-20054,CVE-2025-20054,Uncaught exception in the core management mechanism for some Intel(R) Processors may allow an authenticated user to potentially enable denial of service via local access.,6.5,MEDIUM,Update to latest version,https://intel.com/content/www/us/en/security-center/advisory/intel-sa-01244.html
1170,172.16.41.7,CVE-2018-8938,CVE-2018-8938,A Code Injection issue was discovered in DlgSelectMibFile.asp in Ipswitch WhatsUp Gold before 2018 (18.0). Malicious actors can inject a specially crafted SNMP MIB file that could allow them to exe...,N/A,N/A,Update to latest version,https://docs.ipswitch.com/NM/WhatsUpGold2018/01_ReleaseNotes/index.htm
1171,10.20.10.171,CVE-2011-1666,CVE-2011-1666,"Metaways Tine 2.0 allows remote attackers to obtain sensitive information via unknown vectors in (1) Crm/Controller.php, (2) Crm/Export/Csv.php, or (3) Calendar/Model/Attender.php, which reveal the...",N/A,N/A,Update to latest version,http://www.htbridge.ch/advisory/path_disclosure_in_tine_2_0.html
1172,10.20.10.59,CVE-2021-24557,M-vSlider <= 2.1.3 - Authenticated (admin+) SQL Injection,"The update functionality in the rslider_page uses an rs_id POST parameter which is not validated, sanitised or escaped before being inserted in sql query, therefore leading to SQL injection for use...",N/A,N/A,Update to latest version,https://wpscan.com/vulnerability/8b8e41e8-5a40-4062-b5b7-3b01b1a709ef
1173,10.10.10.167,CVE-2021-26947,CVE-2021-26947,"Cross-site scripting (XSS) issue Odoo Community 15.0 and earlier and Odoo Enterprise 15.0 and earlier, allows remote attackers to inject arbitrary web script in the browser of a victim, via a craft...",N/A,N/A,Update to latest version,https://github.com/odoo/odoo/issues/107694
1174,10.10.10.130,CVE-2015-4174,CVE-2015-4174,Cross-site scripting (XSS) vulnerability in the integrated web server on the Siemens Climatix BACnet/IP communication module with firmware before 10.34 allows remote attackers to inject arbitrary w...,N/A,N/A,Update to latest version,http://www.siemens.com/innovation/pool/de/forschungsfelder/siemens_security_advisory_ssa-142512.pdf
1175,10.20.10.59,CVE-2015-0123,CVE-2015-0123,"Cross-site scripting (XSS) vulnerability in IBM Rational Team Concert 2.x and 3.x before 3.0.1.6 iFix 5, 4.x before 4.0.7 iFix3, and 5.x before 5.0.2 allows remote authenticated users to inject arb...",N/A,N/A,Update to latest version,http://www-01.ibm.com/support/docview.wss?uid=swg21698253
1176,10.20.10.159,CVE-2024-20493,CVE-2024-20493,A vulnerability in the login authentication functionality of the Remote Access SSL VPN feature of Cisco Adaptive Security Appliance (ASA) Software and Cisco Firepower Threat Defense (FTD) Software ...,5.3,MEDIUM,Update to latest version,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-asa-vpn-4gYEWMKg
1177,172.16.41.79,CVE-2021-39361,CVE-2021-39361,"In GNOME evolution-rss through 0.3.96, network-soup.c does not enable TLS certificate verification on the SoupSessionSync objects it creates, leaving users vulnerable to network MITM attacks. NOTE:...",N/A,N/A,Update to latest version,https://blogs.gnome.org/mcatanzaro/2021/05/25/reminder-soupsessionsync-and-soupsessionasync-default-to-no-tls-certificate-verification/
1178,10.10.10.110,CVE-2016-1481,CVE-2016-1481,"A vulnerability in the email message filtering feature of Cisco AsyncOS Software for Cisco Email Security Appliances could allow an unauthenticated, remote attacker to cause a denial of service (Do...",N/A,N/A,Update to latest version,https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161026-esa1
1179,10.20.10.200,CVE-2023-52765,mfd: qcom-spmi-pmic: Fix revid implementation,"In the Linux kernel, the following vulnerability has been resolved:

mfd: qcom-spmi-pmic: Fix revid implementation

The Qualcomm SPMI PMIC revid implementation is broken in multiple ways.

First, i...",N/A,N/A,Update to latest version,https://git.kernel.org/stable/c/db98de0809f12b0edb9cd1be78e1ec1bfeba8f40
1180,10.20.10.100,CVE-2024-30440,WordPress Themify Event Post plugin <= 1.2.7 - Cross Site Scripting (XSS) vulnerability,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Themify Themify Event Post allows Stored XSS.This issue affects Themify Event Post: from n/a th...,5.9,MEDIUM,Update to latest version,https://patchstack.com/database/vulnerability/themify-event-post/wordpress-themify-event-post-plugin-1-2-7-cross-site-scripting-xss-vulnerability?_s_id=cve
1181,10.20.10.116,CVE-2012-2029,CVE-2012-2029,"Adobe Shockwave Player before 11.6.5.635 allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2012...",N/A,N/A,Update to latest version,http://secunia.com/advisories/49086
1182,172.16.41.95,CVE-2010-2140,CVE-2010-2140,SQL injection vulnerability in itemdetail.php in Multishop CMS allows remote attackers to execute arbitrary SQL commands via the itemid parameter.  NOTE: the provenance of this information is unkno...,N/A,N/A,Update to latest version,http://secunia.com/advisories/39958
1183,172.16.41.239,CVE-2021-1113,CVE-2021-1113,"NVIDIA camera firmware contains a difficult to exploit vulnerability where a highly privileged attacker can cause unauthorized modification to camera resources, which may result in complete denial ...",4.7,MEDIUM,Update to latest version,https://nvidia.custhelp.com/app/answers/detail/a_id/5216
1184,10.20.10.113,CVE-2006-3990,CVE-2006-3990,"Multiple PHP remote file inclusion vulnerabilities in Paul M. Jones Savant2, possibly when used with the com_mtree component for Mambo and Joomla!, allow remote attackers to execute arbitrary PHP c...",N/A,N/A,Update to latest version,http://www.osvdb.org/28692
1185,172.16.41.217,CVE-2021-35487,CVE-2021-35487,Nokia Broadcast Message Center through 11.1.0 allows an authenticated user to perform a Boolean Blind SQL Injection attack on the endpoint /owui/block/send-receive-updates (for the Manage Alerts pa...,N/A,N/A,Update to latest version,https://www.nokia.com/notices/responsible-disclosure/
1186,172.16.41.58,CVE-2021-40280,CVE-2021-40280,"An SQL Injection vulnerablitly exits in zzcms 8.2, 8.3, 2020, and 2021 via the id parameter in admin/dl_sendmail.php.",N/A,N/A,Update to latest version,https://gist.github.com/aaaahuia/1fd31c1ebcddfe4c95268fa4f31fc312
1187,10.10.10.130,CVE-2006-0289,CVE-2006-0289,"Multiple unspecified vulnerabilities in Oracle Application Server 6.0.8.26(PS17) and E-Business Suite and Applications 11.5.10 have unspecified impact and attack vectors, as identified by Oracle Vu...",N/A,N/A,Update to latest version,https://exchange.xforce.ibmcloud.com/vulnerabilities/24321
1188,172.16.41.187,CVE-2006-3546,CVE-2006-3546,Patrice Freydiere ImgSvr (aka ADA Image Server) allows remote attackers to cause a denial of service (daemon crash) via a long HTTP POST request.  NOTE: this might be the same issue as CVE-2004-2463.,N/A,N/A,Update to latest version,https://exchange.xforce.ibmcloud.com/vulnerabilities/27613
1189,172.16.41.187,CVE-2006-0056,CVE-2006-0056,Double free vulnerability in the authentication and authentication token alteration code in PAM-MySQL 0.6.x before 0.6.2 and 0.7.x before 0.7pre3 allows remote attackers to cause a denial of servic...,N/A,N/A,Update to latest version,http://www.securityfocus.com/bid/16564
1190,10.10.10.56,CVE-2018-20355,CVE-2018-20355,An invalid write of 8 bytes due to a use-after-free vulnerability in the mg_http_free_proto_data_cgi function call in mongoose.c in Cesanta Mongoose Embedded Web Server Library 6.13 and earlier all...,N/A,N/A,Update to latest version,https://github.com/insi2304/mongoose-6.13-fuzz/blob/master/Simplest_Web_Server_Use_After_Free-mg_http_free_proto_data_cgi.png
1191,10.20.10.243,CVE-2013-5475,CVE-2013-5475,"Cisco IOS 12.2 through 12.4 and 15.0 through 15.3, and IOS XE 2.1 through 3.9, allows remote attackers to cause a denial of service (device reload) via crafted DHCP packets that are processed local...",N/A,N/A,Update to latest version,http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20130925-dhcp
1192,172.16.41.9,CVE-2024-42385,Improper Neutralization of Delimiters in Mongoose Web Server library,Improper Neutralization of Delimiters vulnerability in Cesanta Mongoose Web Server v7.14 allows to trigger an out-of-bound memory write if the PEM certificate contains unexpected characters.,4,MEDIUM,It is highly recommended to not expose the vulnerable component inside an untrusted network.,https://www.nozominetworks.com/labs/vulnerability-advisories-cve-2024-42385
1193,172.16.41.56,CVE-2021-28805,Inclusion of Sensitive Information in QSS,"Inclusion of sensitive information in the source code has been reported to affect certain QNAP switches running QSS. If exploited, this vulnerability allows attackers to read application data. This...",7.8,HIGH,Update to latest version,https://www.qnap.com/zh-tw/security-advisory/qsa-21-24
1194,172.16.41.210,CVE-2005-1127,CVE-2005-1127,"Format string vulnerability in the log function in Net::Server 0.87 and earlier, as used in Postfix Greylisting Policy Server (Postgrey) 1.18 and earlier, and possibly other products, allows remote...",N/A,N/A,Update to latest version,http://www.gentoo.org/security/en/glsa/glsa-200608-18.xml
1195,10.20.10.69,CVE-2021-27194,CVE-2021-27194,Cleartext transmission of sensitive information in Netop Vision Pro up to and including 9.7.1 allows a remote unauthenticated attacker to gather credentials including Windows login usernames and pa...,N/A,N/A,Update to latest version,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/netop-vision-pro-distance-learning-software-is-20-20-in-hindsight
1196,10.20.10.216,CVE-2022-24219,CVE-2022-24219,eliteCMS v1.0 was discovered to contain a SQL injection vulnerability via /admin/edit_page.php.,N/A,N/A,Update to latest version,https://github.com/jsjbcyber/bug_report/blob/main/bug_c
1197,10.10.10.226,CVE-2021-24568,AddToAny < 1.7.46 - Authenticated Stored XSS,"The AddToAny Share Buttons WordPress plugin before 1.7.46 does not sanitise its Sharing Header setting when outputting it in frontend pages, allowing high privilege users such as admin to perform C...",N/A,N/A,Update to latest version,https://wpscan.com/vulnerability/cf7c0207-adb2-44c6-9469-2b24dbfec83a
1198,10.20.10.6,CVE-2007-0540,CVE-2007-0540,"WordPress allows remote attackers to cause a denial of service (bandwidth or thread consumption) via pingback service calls with a source URI that corresponds to a file with a binary content type, ...",N/A,N/A,Update to latest version,http://secunia.com/advisories/30013
1199,172.16.41.239,CVE-2019-11277,Volume Services is vulnerable to an LDAP injection attack,"Cloud Foundry NFS Volume Service, 1.7.x versions prior to 1.7.11 and 2.x versions prior to 2.3.0, is vulnerable to LDAP injection. A remote authenticated malicious space developer can potentially i...",N/A,N/A,Update to latest version,https://www.cloudfoundry.org/blog/cve-2019-11277
1200,10.20.10.30,CVE-2025-11623,CVE-2025-11623,SQL injection in Ivanti Endpoint Manager allows a remote authenticated attacker to read arbitrary data from the database.,6.5,MEDIUM,Update to latest version,https://forums.ivanti.com/s/article/Security-Advisory-Ivanti-Endpoint-Manager-EPM-October-2025
1201,10.20.10.52,CVE-2006-3752,CVE-2006-3752,"Multiple SQL injection vulnerabilities in class.php in Professional Home Page Tools Guestbook allow remote attackers to execute arbitrary SQL commands via the (1) hidemail, (2) name, (3) mail, (4) ...",N/A,N/A,Update to latest version,http://artemis.abenteuer-mittelerde.de/pub/adv02-phptgb.txt
1202,172.16.41.209,CVE-2023-1791,SourceCodester Simple Task Allocation System manage_user.php sql injection,A vulnerability has been found in SourceCodester Simple Task Allocation System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file manage_user.php...,6.3,MEDIUM,Update to latest version,https://vuldb.com/?id.224743
1203,172.16.41.131,CVE-2024-12606,"AI Scribe – SEO AI Writer, Content Generator, Humanizer, Blog Writer, SEO Optimizer, DALLE-3, AI WordPress Plugin ChatGPT (GPT-4o 128K) <= 2.3 - Missing Authorization to Authenticated (Subscriber+) Settings Update","The AI Scribe – SEO AI Writer, Content Generator, Humanizer, Blog Writer, SEO Optimizer, DALLE-3, AI WordPress Plugin ChatGPT (GPT-4o 128K) plugin for WordPress is vulnerable to unauthorized modifi...",4.3,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/4bc4a765-719e-4e99-b7f3-d255e4c019f5?source=cve
